variant,seed,pipeline,n_total,warmup_steps,span_lo,span_hi,span_len,span_over_warmup,p_true_warmup,p_true_span,lambda_eq_warm_emp,lambda_eq_span_emp,lambda_eq_span_arl,theta_star_span,arl_note,arl_emp_ratio,arl_concordant,fa_of_warm_lambda_over_span,verdict_warm,verdict_span,bound_span,attained_fa_span
gradual_balanced,536987301,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1271748135874068,0.1602376442224901,18.74382132291794,100.20979443192482,27.04729029020303,0.07309903273074846,,3.7049846160826854,False,12,OK,OK,,1
gradual_balanced,569531098,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1507870753935377,0.16781470638884105,22.40464425086975,78.58288285136223,27.695185130844433,0.07050082201977259,,2.8374203848106294,False,10,OK,OK,,1
gradual_balanced,570914454,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.13338856669428334,0.15885999655588084,23.391805052757263,81.9633360505104,26.926823684390197,0.0735988345468639,,3.043928872235515,False,9,OK,OK,,1
gradual_balanced,592703045,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.12386081193040596,0.16583433786809024,20.35761657357216,96.95119714736938,27.52821158636012,0.07115628859593855,,3.5218850611932773,False,10,OK,OK,,1
gradual_balanced,609942288,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1296603148301574,0.16540382297227485,14.462624788284302,69.52979442477226,27.491694049620268,0.07130092535421356,,2.529120042558187,False,16,OK,OK,,1
gradual_balanced,612016888,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1296603148301574,0.1651455140347856,20.428909868001938,88.73524725437164,27.469745793995266,0.07138808072237136,,3.2302900769387053,False,12,OK,OK,,1
gradual_balanced,829139639,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.13545981772990887,0.1697089719304288,15.317341268062592,87.16115853190422,27.85336390683745,0.06988864181373997,,3.1292866033501925,False,15,OK,OK,,1
gradual_balanced,877132087,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.13380281690140844,0.16712588255553643,18.8278891146183,85.67149451375008,27.63729439514639,0.07072699104275411,,3.0998509944155583,False,10,OK,OK,,1
gradual_balanced,911875363,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1300745650372825,0.15851558463922852,22.119262874126434,82.70297795534134,26.89657629720063,0.07372517732152116,,3.0748514993690472,False,10,OK,OK,,1
gradual_balanced,1129302214,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1259320629660315,0.1610125710349578,17.584286600351334,75.8461364209652,27.11468698500257,0.0728217511053242,,2.7972344457790173,False,13,OK,OK,,1
gradual_balanced,1206282609,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1375310687655344,0.16368176338901325,19.88652166724205,103.50902026891708,27.344835458124013,0.07188731725641306,,3.785322476247158,False,12,OK,OK,,1
gradual_balanced,1244265337,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1396023198011599,0.16342345445152404,34.7945681810379,69.61548319458961,27.322697331751264,0.07197637413742251,,2.5478993654733566,False,6,OK,OK,,1
gradual_balanced,1258460216,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.1387738193869097,0.16721198553469951,23.764540791511536,88.78423351049423,27.6445416166647,0.07069861463486707,,3.211637029169377,False,10,OK,OK,,1
gradual_balanced,1332204363,pht_arf_c1,24149,2414,2414,14028,11614,4.811101905550953,0.14167357083678542,0.17100051661787496,25.857074826955795,88.80703130364418,27.960361211389575,0.06947929319173513,,3.176176109894778,False,8,OK,OK,,1
