seed,delta_e,tau_arf
3220027874,0.2,101
2854411774,0.2,125
656915034,0.2,121
3284494407,0.2,69
1067328885,0.2,100
2684470948,0.22,131
4091952314,0.22,135
233227757,0.22,114
3276785861,0.22,829
3644269654,0.22,108
1206282609,0.22,108
3543069911,0.22,187
3479688010,0.22,104
877132087,0.22,76
1244265337,0.22,148
2740186692,0.22,151
3884972972,0.22,99
829139639,0.22,100
2545567356,0.22,805
2718398101,0.22,98
176092387,0.22,141
3528048386,0.22,67
569531098,0.22,126
1337295874,0.22,89
612016888,0.22,213
232150720,0.22,44
2324106676,0.22,93
1658700540,0.22,166
609942288,0.22,53
3405943863,0.22,656
2257503667,0.22,84
4018327298,0.22,61
2224437599,0.22,412
168388230,0.22,205
911875363,0.22,110
3699796293,0.22,120
3195154224,0.22,119
3621210587,0.22,59
1945778437,0.22,94
2384190687,0.22,253
3249086786,0.22,224
439485575,0.22,190
2217192537,0.22,149
3412522237,0.22,85
555567425,0.22,193
3399977417,0.22,86
2903099886,0.22,59
151712926,0.22,145
1207582415,0.22,272
2486821540,0.22,192
1259821421,0.22,143
597594931,0.22,140
2865206418,0.22,403
3003750881,0.22,134
3312495928,0.22,111
3078168926,0.22,146
1005097259,0.22,135
1646080115,0.22,165
2175304393,0.22,123
3907648593,0.22,70
1971688097,0.22,55
268300483,0.22,130
3139098279,0.22,126
3174456534,0.22,124
997026310,0.22,88
4280428995,0.22,108
345698675,0.22,440
2296661869,0.22,176
1808063307,0.22,80
3884888703,0.22,216
2494461129,0.22,109
3862701690,0.22,150
1989052338,0.22,112
2910179760,0.22,108
1983180500,0.22,3
2796940620,0.22,152
2835193311,0.22,131
1671370085,0.22,163
3953588250,0.22,137
358542842,0.22,85
3497188667,0.22,10
253549709,0.22,152
1953331372,0.22,107
890775398,0.22,132
642810498,0.22,125
1233062494,0.22,297
908446902,0.22,164
3109591194,0.22,113
2446198906,0.22,166
3358664237,0.22,103
896344283,0.22,173
1869944201,0.22,247
3190319407,0.22,97
987968938,0.22,13
48960437,0.22,171
2405484524,0.22,165
3763400334,0.22,76
4209925572,0.22,85
4172993659,0.22,222
2147595062,0.22,2
3425188374,0.22,199
3309235867,0.22,195
3869940862,0.22,191
3445858407,0.22,93
683688611,0.22,97
3671515462,0.22,89
3027130951,0.22,112
3369736057,0.22,120
1655287705,0.22,77
3004971955,0.22,151
1256815592,0.22,84
267482411,0.22,89
2210323869,0.22,183
3218958405,0.22,120
3163371865,0.22,69
1394697297,0.22,192
4178031102,0.22,214
643453088,0.22,108
3249835323,0.22,92
349764347,0.22,125
317791015,0.22,110
4067508317,0.22,100
2385507088,0.22,169
1526028037,0.22,130
297824171,0.22,79
1353143832,0.22,134
1739382006,0.22,145
580680804,0.22,149
2823014988,0.22,82
3517474495,0.22,146
1323262800,0.22,130
975802718,0.22,126
2199045525,0.22,300
1193102617,0.22,510
884894373,0.22,196
3411013638,0.22,229
805745625,0.22,179
3780170430,0.22,123
3127142703,0.22,142
2145807442,0.22,680
7356014,0.22,219
1854214563,0.22,104
3246756741,0.22,170
4269520782,0.22,134
3093880402,0.22,90
721312908,0.22,404
2185234596,0.22,83
1811372632,0.22,83
158871473,0.22,103
3933942357,0.22,88
2247311752,0.22,152
2639539135,0.22,218
588020478,0.22,136
2481404281,0.22,98
3605935409,0.22,84
1724216363,0.22,108
3705963873,0.22,63
3077038052,0.22,201
3012538924,0.22,115
339579960,0.22,164
3595527923,0.22,71
863450078,0.22,192
1293846983,0.22,274
297175216,0.22,45
1619853330,0.22,143
1315304267,0.22,293
3174143715,0.22,172
1039824701,0.22,81
721441559,0.22,131
4105799406,0.22,80
1633137197,0.22,103
1521883525,0.22,2
3988848284,0.22,136
2356674901,0.22,277
3622559309,0.22,670
855568988,0.22,3
2610361744,0.22,93
3797455899,0.22,543
3701701166,0.22,105
1820757617,0.22,135
3255375637,0.22,168
1973362254,0.22,138
817567550,0.22,203
3034277235,0.22,251
422340604,0.22,229
2537213971,0.22,60
2777209301,0.22,123
3393578195,0.22,86
968986378,0.22,187
688328363,0.22,99
4152859901,0.22,161
1795468969,0.22,211
2590496957,0.22,191
3299187091,0.22,121
1977285233,0.22,58
2229299064,0.22,102
621973311,0.22,397
3137073118,0.22,155
1722482046,0.22,168
2843863878,0.22,78
3220027874,0.22,79
2854411774,0.22,89
656915034,0.22,92
3284494407,0.22,62
1067328885,0.22,97
2684470948,0.24000000000000002,121
4091952314,0.24000000000000002,171
233227757,0.24000000000000002,98
3276785861,0.24000000000000002,113
3644269654,0.24000000000000002,108
1206282609,0.24000000000000002,108
3543069911,0.24000000000000002,116
3479688010,0.24000000000000002,99
877132087,0.24000000000000002,75
1244265337,0.24000000000000002,125
2740186692,0.24000000000000002,109
3884972972,0.24000000000000002,93
829139639,0.24000000000000002,115
2545567356,0.24000000000000002,249
2718398101,0.24000000000000002,97
176092387,0.24000000000000002,136
3528048386,0.24000000000000002,62
569531098,0.24000000000000002,82
1337295874,0.24000000000000002,88
612016888,0.24000000000000002,141
232150720,0.24000000000000002,44
2324106676,0.24000000000000002,85
1658700540,0.24000000000000002,96
609942288,0.24000000000000002,53
3405943863,0.24000000000000002,511
2257503667,0.24000000000000002,84
4018327298,0.24000000000000002,61
2224437599,0.24000000000000002,321
168388230,0.24000000000000002,173
911875363,0.24000000000000002,109
3699796293,0.24000000000000002,113
3195154224,0.24000000000000002,119
3621210587,0.24000000000000002,47
1945778437,0.24000000000000002,91
2384190687,0.24000000000000002,205
3249086786,0.24000000000000002,191
439485575,0.24000000000000002,177
2217192537,0.24000000000000002,60
3412522237,0.24000000000000002,81
555567425,0.24000000000000002,207
3399977417,0.24000000000000002,86
2903099886,0.24000000000000002,59
151712926,0.24000000000000002,141
1207582415,0.24000000000000002,260
2486821540,0.24000000000000002,165
1259821421,0.24000000000000002,137
597594931,0.24000000000000002,119
2865206418,0.24000000000000002,133
3003750881,0.24000000000000002,134
3312495928,0.24000000000000002,109
3078168926,0.24000000000000002,130
1005097259,0.24000000000000002,111
1646080115,0.24000000000000002,133
2175304393,0.24000000000000002,100
3907648593,0.24000000000000002,54
1971688097,0.24000000000000002,50
268300483,0.24000000000000002,89
3139098279,0.24000000000000002,62
3174456534,0.24000000000000002,85
997026310,0.24000000000000002,88
4280428995,0.24000000000000002,108
345698675,0.24000000000000002,174
2296661869,0.24000000000000002,154
1808063307,0.24000000000000002,70
3884888703,0.24000000000000002,97
2494461129,0.24000000000000002,98
3862701690,0.24000000000000002,150
1989052338,0.24000000000000002,112
2910179760,0.24000000000000002,106
1983180500,0.24000000000000002,3
2796940620,0.24000000000000002,139
2835193311,0.24000000000000002,92
1671370085,0.24000000000000002,162
3953588250,0.24000000000000002,125
358542842,0.24000000000000002,77
3497188667,0.24000000000000002,10
253549709,0.24000000000000002,137
1953331372,0.24000000000000002,102
890775398,0.24000000000000002,166
642810498,0.24000000000000002,111
1233062494,0.24000000000000002,255
908446902,0.24000000000000002,109
3109591194,0.24000000000000002,112
2446198906,0.24000000000000002,122
3358664237,0.24000000000000002,95
896344283,0.24000000000000002,107
1869944201,0.24000000000000002,74
3190319407,0.24000000000000002,76
987968938,0.24000000000000002,13
48960437,0.24000000000000002,122
2405484524,0.24000000000000002,165
3763400334,0.24000000000000002,76
4209925572,0.24000000000000002,76
4172993659,0.24000000000000002,222
2147595062,0.24000000000000002,2
3425188374,0.24000000000000002,173
3309235867,0.24000000000000002,157
3869940862,0.24000000000000002,146
3445858407,0.24000000000000002,93
683688611,0.24000000000000002,97
3671515462,0.24000000000000002,89
3027130951,0.24000000000000002,101
3369736057,0.24000000000000002,117
1655287705,0.24000000000000002,61
3004971955,0.24000000000000002,100
1256815592,0.24000000000000002,80
267482411,0.24000000000000002,76
2210323869,0.24000000000000002,98
3218958405,0.24000000000000002,96
3163371865,0.24000000000000002,64
1394697297,0.24000000000000002,181
4178031102,0.24000000000000002,67
643453088,0.24000000000000002,108
3249835323,0.24000000000000002,86
349764347,0.24000000000000002,109
317791015,0.24000000000000002,91
4067508317,0.24000000000000002,73
2385507088,0.24000000000000002,140
1526028037,0.24000000000000002,124
297824171,0.24000000000000002,77
1353143832,0.24000000000000002,120
1739382006,0.24000000000000002,119
580680804,0.24000000000000002,135
2823014988,0.24000000000000002,80
3517474495,0.24000000000000002,143
1323262800,0.24000000000000002,110
975802718,0.24000000000000002,107
2199045525,0.24000000000000002,175
1193102617,0.24000000000000002,620
884894373,0.24000000000000002,181
3411013638,0.24000000000000002,172
805745625,0.24000000000000002,174
3780170430,0.24000000000000002,123
3127142703,0.24000000000000002,105
2145807442,0.24000000000000002,543
7356014,0.24000000000000002,140
1854214563,0.24000000000000002,93
3246756741,0.24000000000000002,110
4269520782,0.24000000000000002,132
3093880402,0.24000000000000002,77
721312908,0.24000000000000002,294
2185234596,0.24000000000000002,70
1811372632,0.24000000000000002,83
158871473,0.24000000000000002,61
3933942357,0.24000000000000002,68
2247311752,0.24000000000000002,139
2639539135,0.24000000000000002,84
588020478,0.24000000000000002,101
2481404281,0.24000000000000002,86
3605935409,0.24000000000000002,84
1724216363,0.24000000000000002,92
3705963873,0.24000000000000002,61
3077038052,0.24000000000000002,110
3012538924,0.24000000000000002,117
339579960,0.24000000000000002,164
3595527923,0.24000000000000002,49
863450078,0.24000000000000002,182
1293846983,0.24000000000000002,151
297175216,0.24000000000000002,45
1619853330,0.24000000000000002,69
1315304267,0.24000000000000002,87
3174143715,0.24000000000000002,116
1039824701,0.24000000000000002,64
721441559,0.24000000000000002,129
4105799406,0.24000000000000002,72
1633137197,0.24000000000000002,73
1521883525,0.24000000000000002,2
3988848284,0.24000000000000002,120
2356674901,0.24000000000000002,205
3622559309,0.24000000000000002,71
855568988,0.24000000000000002,39
2610361744,0.24000000000000002,89
3797455899,0.24000000000000002,527
3701701166,0.24000000000000002,77
1820757617,0.24000000000000002,120
3255375637,0.24000000000000002,168
1973362254,0.24000000000000002,87
817567550,0.24000000000000002,192
3034277235,0.24000000000000002,179
422340604,0.24000000000000002,115
2537213971,0.24000000000000002,134
2777209301,0.24000000000000002,123
3393578195,0.24000000000000002,64
968986378,0.24000000000000002,144
688328363,0.24000000000000002,88
4152859901,0.24000000000000002,86
1795468969,0.24000000000000002,216
2590496957,0.24000000000000002,146
3299187091,0.24000000000000002,112
1977285233,0.24000000000000002,40
2229299064,0.24000000000000002,103
621973311,0.24000000000000002,230
3137073118,0.24000000000000002,142
1722482046,0.24000000000000002,104
2843863878,0.24000000000000002,72
3220027874,0.24000000000000002,77
2854411774,0.24000000000000002,77
656915034,0.24000000000000002,70
3284494407,0.24000000000000002,61
1067328885,0.24000000000000002,85
2684470948,0.26,83
4091952314,0.26,135
233227757,0.26,97
3276785861,0.26,117
3644269654,0.26,80
1206282609,0.26,96
3543069911,0.26,116
3479688010,0.26,77
877132087,0.26,70
1244265337,0.26,125
2740186692,0.26,85
3884972972,0.26,93
829139639,0.26,65
2545567356,0.26,108
2718398101,0.26,57
176092387,0.26,117
3528048386,0.26,62
569531098,0.26,82
1337295874,0.26,76
612016888,0.26,113
232150720,0.26,41
2324106676,0.26,82
1658700540,0.26,87
609942288,0.26,49
3405943863,0.26,538
2257503667,0.26,78
4018327298,0.26,55
2224437599,0.26,183
168388230,0.26,135
911875363,0.26,107
3699796293,0.26,97
3195154224,0.26,107
3621210587,0.26,47
1945778437,0.26,91
2384190687,0.26,245
3249086786,0.26,116
439485575,0.26,113
2217192537,0.26,50
3412522237,0.26,67
555567425,0.26,162
3399977417,0.26,86
2903099886,0.26,59
151712926,0.26,118
1207582415,0.26,239
2486821540,0.26,80
1259821421,0.26,138
597594931,0.26,104
2865206418,0.26,120
3003750881,0.26,125
3312495928,0.26,96
3078168926,0.26,122
1005097259,0.26,98
1646080115,0.26,98
2175304393,0.26,64
3907648593,0.26,54
1971688097,0.26,47
268300483,0.26,77
3139098279,0.26,55
3174456534,0.26,85
997026310,0.26,72
4280428995,0.26,108
345698675,0.26,112
2296661869,0.26,122
1808063307,0.26,63
3884888703,0.26,75
2494461129,0.26,98
3862701690,0.26,115
1989052338,0.26,73
2910179760,0.26,78
1983180500,0.26,3
2796940620,0.26,139
2835193311,0.26,81
1671370085,0.26,162
3953588250,0.26,95
358542842,0.26,77
3497188667,0.26,10
253549709,0.26,136
1953331372,0.26,72
890775398,0.26,113
642810498,0.26,105
1233062494,0.26,253
908446902,0.26,91
3109591194,0.26,96
2446198906,0.26,112
3358664237,0.26,82
896344283,0.26,99
1869944201,0.26,74
3190319407,0.26,66
987968938,0.26,118
48960437,0.26,87
2405484524,0.26,99
3763400334,0.26,74
4209925572,0.26,76
4172993659,0.26,163
2147595062,0.26,2
3425188374,0.26,77
3309235867,0.26,68
3869940862,0.26,132
3445858407,0.26,71
683688611,0.26,81
3671515462,0.26,89
3027130951,0.26,91
3369736057,0.26,104
1655287705,0.26,61
3004971955,0.26,71
1256815592,0.26,78
267482411,0.26,73
2210323869,0.26,97
3218958405,0.26,81
3163371865,0.26,63
1394697297,0.26,168
4178031102,0.26,67
643453088,0.26,91
3249835323,0.26,68
349764347,0.26,75
317791015,0.26,87
4067508317,0.26,71
2385507088,0.26,169
1526028037,0.26,117
297824171,0.26,65
1353143832,0.26,105
1739382006,0.26,119
580680804,0.26,115
2823014988,0.26,66
3517474495,0.26,104
1323262800,0.26,110
975802718,0.26,68
2199045525,0.26,147
1193102617,0.26,160
884894373,0.26,99
3411013638,0.26,147
805745625,0.26,119
3780170430,0.26,130
3127142703,0.26,110
2145807442,0.26,521
7356014,0.26,123
1854214563,0.26,93
3246756741,0.26,71
4269520782,0.26,111
3093880402,0.26,90
721312908,0.26,170
2185234596,0.26,68
1811372632,0.26,81
158871473,0.26,59
3933942357,0.26,68
2247311752,0.26,115
2639539135,0.26,84
588020478,0.26,92
2481404281,0.26,63
3605935409,0.26,78
1724216363,0.26,92
3705963873,0.26,61
3077038052,0.26,110
3012538924,0.26,108
339579960,0.26,152
3595527923,0.26,45
863450078,0.26,166
1293846983,0.26,103
297175216,0.26,42
1619853330,0.26,69
1315304267,0.26,87
3174143715,0.26,95
1039824701,0.26,64
721441559,0.26,107
4105799406,0.26,72
1633137197,0.26,73
1521883525,0.26,2
3988848284,0.26,119
2356674901,0.26,120
3622559309,0.26,52
855568988,0.26,37
2610361744,0.26,67
3797455899,0.26,430
3701701166,0.26,73
1820757617,0.26,96
3255375637,0.26,168
1973362254,0.26,73
817567550,0.26,183
3034277235,0.26,179
422340604,0.26,115
2537213971,0.26,165
2777209301,0.26,114
3393578195,0.26,62
968986378,0.26,128
688328363,0.26,76
4152859901,0.26,83
1795468969,0.26,203
2590496957,0.26,153
3299187091,0.26,110
1977285233,0.26,40
2229299064,0.26,100
621973311,0.26,225
3137073118,0.26,99
1722482046,0.26,67
2843863878,0.26,72
3220027874,0.26,77
2854411774,0.26,67
656915034,0.26,56
3284494407,0.26,61
1067328885,0.26,61
2684470948,0.28,78
4091952314,0.28,159
233227757,0.28,81
3276785861,0.28,92
3644269654,0.28,62
1206282609,0.28,70
3543069911,0.28,103
3479688010,0.28,71
877132087,0.28,58
1244265337,0.28,93
2740186692,0.28,72
3884972972,0.28,72
829139639,0.28,65
2545567356,0.28,102
2718398101,0.28,55
176092387,0.28,117
3528048386,0.28,60
569531098,0.28,81
1337295874,0.28,73
612016888,0.28,95
232150720,0.28,35
2324106676,0.28,82
1658700540,0.28,64
609942288,0.28,49
3405943863,0.28,491
2257503667,0.28,42
4018327298,0.28,50
2224437599,0.28,177
168388230,0.28,137
911875363,0.28,82
3699796293,0.28,82
3195154224,0.28,55
3621210587,0.28,41
1945778437,0.28,78
2384190687,0.28,242
3249086786,0.28,110
439485575,0.28,100
2217192537,0.28,43
3412522237,0.28,49
555567425,0.28,162
3399977417,0.28,73
2903099886,0.28,58
151712926,0.28,100
1207582415,0.28,122
2486821540,0.28,77
1259821421,0.28,134
597594931,0.28,102
2865206418,0.28,120
3003750881,0.28,95
3312495928,0.28,89
3078168926,0.28,122
1005097259,0.28,71
1646080115,0.28,90
2175304393,0.28,61
3907648593,0.28,42
1971688097,0.28,47
268300483,0.28,77
3139098279,0.28,54
3174456534,0.28,74
997026310,0.28,72
4280428995,0.28,103
345698675,0.28,112
2296661869,0.28,99
1808063307,0.28,63
3884888703,0.28,68
2494461129,0.28,98
3862701690,0.28,99
1989052338,0.28,73
2910179760,0.28,78
1983180500,0.28,3
2796940620,0.28,57
2835193311,0.28,54
1671370085,0.28,132
3953588250,0.28,92
358542842,0.28,77
3497188667,0.28,10
253549709,0.28,104
1953331372,0.28,67
890775398,0.28,73
642810498,0.28,86
1233062494,0.28,145
908446902,0.28,89
3109591194,0.28,94
2446198906,0.28,101
3358664237,0.28,82
896344283,0.28,93
1869944201,0.28,55
3190319407,0.28,56
987968938,0.28,112
48960437,0.28,87
2405484524,0.28,93
3763400334,0.28,73
4209925572,0.28,76
4172993659,0.28,152
2147595062,0.28,2
3425188374,0.28,77
3309235867,0.28,63
3869940862,0.28,120
3445858407,0.28,70
683688611,0.28,74
3671515462,0.28,81
3027130951,0.28,44
3369736057,0.28,88
1655287705,0.28,61
3004971955,0.28,63
1256815592,0.28,71
267482411,0.28,63
2210323869,0.28,61
3218958405,0.28,59
3163371865,0.28,63
1394697297,0.28,105
4178031102,0.28,67
643453088,0.28,80
3249835323,0.28,67
349764347,0.28,75
317791015,0.28,65
4067508317,0.28,69
2385507088,0.28,169
1526028037,0.28,107
297824171,0.28,71
1353143832,0.28,97
1739382006,0.28,109
580680804,0.28,113
2823014988,0.28,66
3517474495,0.28,83
1323262800,0.28,55
975802718,0.28,53
2199045525,0.28,100
1193102617,0.28,144
884894373,0.28,59
3411013638,0.28,136
805745625,0.28,119
3780170430,0.28,123
3127142703,0.28,110
2145807442,0.28,532
7356014,0.28,127
1854214563,0.28,87
3246756741,0.28,58
4269520782,0.28,93
3093880402,0.28,73
721312908,0.28,170
2185234596,0.28,61
1811372632,0.28,50
158871473,0.28,46
3933942357,0.28,68
2247311752,0.28,60
2639539135,0.28,83
588020478,0.28,76
2481404281,0.28,57
3605935409,0.28,78
1724216363,0.28,92
3705963873,0.28,55
3077038052,0.28,109
3012538924,0.28,108
339579960,0.28,140
3595527923,0.28,45
863450078,0.28,165
1293846983,0.28,101
297175216,0.28,41
1619853330,0.28,58
1315304267,0.28,67
3174143715,0.28,91
1039824701,0.28,50
721441559,0.28,91
4105799406,0.28,70
1633137197,0.28,70
1521883525,0.28,2
3988848284,0.28,104
2356674901,0.28,120
3622559309,0.28,45
855568988,0.28,28
2610361744,0.28,59
3797455899,0.28,198
3701701166,0.28,59
1820757617,0.28,74
3255375637,0.28,147
1973362254,0.28,39
817567550,0.28,106
3034277235,0.28,179
422340604,0.28,127
2537213971,0.28,155
2777209301,0.28,81
3393578195,0.28,62
968986378,0.28,111
688328363,0.28,76
4152859901,0.28,83
1795468969,0.28,203
2590496957,0.28,138
3299187091,0.28,109
1977285233,0.28,40
2229299064,0.28,98
621973311,0.28,150
3137073118,0.28,99
1722482046,0.28,65
2843863878,0.28,72
3220027874,0.28,68
2854411774,0.28,64
656915034,0.28,56
3284494407,0.28,48
1067328885,0.28,61
2684470948,0.30000000000000004,66
4091952314,0.30000000000000004,143
233227757,0.30000000000000004,80
3276785861,0.30000000000000004,92
3644269654,0.30000000000000004,62
1206282609,0.30000000000000004,70
3543069911,0.30000000000000004,94
3479688010,0.30000000000000004,66
877132087,0.30000000000000004,38
1244265337,0.30000000000000004,88
2740186692,0.30000000000000004,72
3884972972,0.30000000000000004,46
829139639,0.30000000000000004,63
2545567356,0.30000000000000004,63
2718398101,0.30000000000000004,47
176092387,0.30000000000000004,117
3528048386,0.30000000000000004,55
569531098,0.30000000000000004,68
1337295874,0.30000000000000004,65
612016888,0.30000000000000004,87
232150720,0.30000000000000004,35
2324106676,0.30000000000000004,82
1658700540,0.30000000000000004,56
609942288,0.30000000000000004,48
3405943863,0.30000000000000004,551
2257503667,0.30000000000000004,42
4018327298,0.30000000000000004,46
2224437599,0.30000000000000004,174
168388230,0.30000000000000004,164
911875363,0.30000000000000004,73
3699796293,0.30000000000000004,71
3195154224,0.30000000000000004,53
3621210587,0.30000000000000004,33
1945778437,0.30000000000000004,69
2384190687,0.30000000000000004,188
3249086786,0.30000000000000004,72
439485575,0.30000000000000004,99
2217192537,0.30000000000000004,43
3412522237,0.30000000000000004,48
555567425,0.30000000000000004,47
3399977417,0.30000000000000004,63
2903099886,0.30000000000000004,57
151712926,0.30000000000000004,102
1207582415,0.30000000000000004,121
2486821540,0.30000000000000004,77
1259821421,0.30000000000000004,111
597594931,0.30000000000000004,91
2865206418,0.30000000000000004,96
3003750881,0.30000000000000004,57
3312495928,0.30000000000000004,96
3078168926,0.30000000000000004,121
1005097259,0.30000000000000004,64
1646080115,0.30000000000000004,90
2175304393,0.30000000000000004,52
3907648593,0.30000000000000004,42
1971688097,0.30000000000000004,47
268300483,0.30000000000000004,68
3139098279,0.30000000000000004,54
3174456534,0.30000000000000004,73
997026310,0.30000000000000004,70
4280428995,0.30000000000000004,99
345698675,0.30000000000000004,76
2296661869,0.30000000000000004,98
1808063307,0.30000000000000004,42
3884888703,0.30000000000000004,46
2494461129,0.30000000000000004,77
3862701690,0.30000000000000004,92
1989052338,0.30000000000000004,71
2910179760,0.30000000000000004,71
1983180500,0.30000000000000004,3
2796940620,0.30000000000000004,43
2835193311,0.30000000000000004,53
1671370085,0.30000000000000004,112
3953588250,0.30000000000000004,92
358542842,0.30000000000000004,77
3497188667,0.30000000000000004,34
253549709,0.30000000000000004,73
1953331372,0.30000000000000004,63
890775398,0.30000000000000004,66
642810498,0.30000000000000004,73
1233062494,0.30000000000000004,123
908446902,0.30000000000000004,59
3109591194,0.30000000000000004,94
2446198906,0.30000000000000004,81
3358664237,0.30000000000000004,59
896344283,0.30000000000000004,66
1869944201,0.30000000000000004,46
3190319407,0.30000000000000004,44
987968938,0.30000000000000004,112
48960437,0.30000000000000004,85
2405484524,0.30000000000000004,93
3763400334,0.30000000000000004,65
4209925572,0.30000000000000004,74
4172993659,0.30000000000000004,71
2147595062,0.30000000000000004,2
3425188374,0.30000000000000004,72
3309235867,0.30000000000000004,63
3869940862,0.30000000000000004,127
3445858407,0.30000000000000004,61
683688611,0.30000000000000004,65
3671515462,0.30000000000000004,72
3027130951,0.30000000000000004,44
3369736057,0.30000000000000004,70
1655287705,0.30000000000000004,57
3004971955,0.30000000000000004,63
1256815592,0.30000000000000004,55
267482411,0.30000000000000004,63
2210323869,0.30000000000000004,58
3218958405,0.30000000000000004,59
3163371865,0.30000000000000004,61
1394697297,0.30000000000000004,98
4178031102,0.30000000000000004,60
643453088,0.30000000000000004,72
3249835323,0.30000000000000004,58
349764347,0.30000000000000004,75
317791015,0.30000000000000004,65
4067508317,0.30000000000000004,69
2385507088,0.30000000000000004,132
1526028037,0.30000000000000004,82
297824171,0.30000000000000004,71
1353143832,0.30000000000000004,93
1739382006,0.30000000000000004,84
580680804,0.30000000000000004,113
2823014988,0.30000000000000004,62
3517474495,0.30000000000000004,80
1323262800,0.30000000000000004,36
975802718,0.30000000000000004,46
2199045525,0.30000000000000004,91
1193102617,0.30000000000000004,144
884894373,0.30000000000000004,59
3411013638,0.30000000000000004,127
805745625,0.30000000000000004,104
3780170430,0.30000000000000004,108
3127142703,0.30000000000000004,110
2145807442,0.30000000000000004,400
7356014,0.30000000000000004,92
1854214563,0.30000000000000004,80
3246756741,0.30000000000000004,58
4269520782,0.30000000000000004,71
3093880402,0.30000000000000004,72
721312908,0.30000000000000004,150
2185234596,0.30000000000000004,55
1811372632,0.30000000000000004,39
158871473,0.30000000000000004,46
3933942357,0.30000000000000004,68
2247311752,0.30000000000000004,51
2639539135,0.30000000000000004,83
588020478,0.30000000000000004,76
2481404281,0.30000000000000004,57
3605935409,0.30000000000000004,78
1724216363,0.30000000000000004,91
3705963873,0.30000000000000004,55
3077038052,0.30000000000000004,109
3012538924,0.30000000000000004,82
339579960,0.30000000000000004,131
3595527923,0.30000000000000004,45
863450078,0.30000000000000004,140
1293846983,0.30000000000000004,83
297175216,0.30000000000000004,41
1619853330,0.30000000000000004,46
1315304267,0.30000000000000004,63
3174143715,0.30000000000000004,90
1039824701,0.30000000000000004,50
721441559,0.30000000000000004,72
4105799406,0.30000000000000004,60
1633137197,0.30000000000000004,65
1521883525,0.30000000000000004,2
3988848284,0.30000000000000004,101
2356674901,0.30000000000000004,97
3622559309,0.30000000000000004,39
855568988,0.30000000000000004,28
2610361744,0.30000000000000004,53
3797455899,0.30000000000000004,142
3701701166,0.30000000000000004,58
1820757617,0.30000000000000004,71
3255375637,0.30000000000000004,90
1973362254,0.30000000000000004,28
817567550,0.30000000000000004,106
3034277235,0.30000000000000004,134
422340604,0.30000000000000004,77
2537213971,0.30000000000000004,117
2777209301,0.30000000000000004,81
3393578195,0.30000000000000004,57
968986378,0.30000000000000004,92
688328363,0.30000000000000004,69
4152859901,0.30000000000000004,83
1795468969,0.30000000000000004,173
2590496957,0.30000000000000004,66
3299187091,0.30000000000000004,91
1977285233,0.30000000000000004,40
2229299064,0.30000000000000004,67
621973311,0.30000000000000004,128
3137073118,0.30000000000000004,98
1722482046,0.30000000000000004,65
2843863878,0.30000000000000004,72
3220027874,0.30000000000000004,68
2854411774,0.30000000000000004,44
656915034,0.30000000000000004,56
3284494407,0.30000000000000004,44
1067328885,0.30000000000000004,58
2684470948,0.32,61
4091952314,0.32,129
233227757,0.32,60
3276785861,0.32,61
3644269654,0.32,61
1206282609,0.32,58
3543069911,0.32,63
3479688010,0.32,52
877132087,0.32,38
1244265337,0.32,87
2740186692,0.32,69
3884972972,0.32,46
829139639,0.32,61
2545567356,0.32,57
2718398101,0.32,44
176092387,0.32,117
3528048386,0.32,55
569531098,0.32,57
1337295874,0.32,61
612016888,0.32,66
232150720,0.32,35
2324106676,0.32,64
1658700540,0.32,56
609942288,0.32,47
3405943863,0.32,515
2257503667,0.32,37
4018327298,0.32,44
2224437599,0.32,163
168388230,0.32,149
911875363,0.32,56
3699796293,0.32,71
3195154224,0.32,52
3621210587,0.32,31
1945778437,0.32,43
2384190687,0.32,93
3249086786,0.32,71
439485575,0.32,85
2217192537,0.32,38
3412522237,0.32,42
555567425,0.32,38
3399977417,0.32,58
2903099886,0.32,64
151712926,0.32,88
1207582415,0.32,104
2486821540,0.32,75
1259821421,0.32,110
597594931,0.32,59
2865206418,0.32,89
3003750881,0.32,50
3312495928,0.32,96
3078168926,0.32,72
1005097259,0.32,46
1646080115,0.32,65
2175304393,0.32,31
3907648593,0.32,42
1971688097,0.32,47
268300483,0.32,68
3139098279,0.32,53
3174456534,0.32,65
997026310,0.32,70
4280428995,0.32,95
345698675,0.32,71
2296661869,0.32,96
1808063307,0.32,36
3884888703,0.32,39
2494461129,0.32,75
3862701690,0.32,73
1989052338,0.32,69
2910179760,0.32,51
1983180500,0.32,3
2796940620,0.32,43
2835193311,0.32,53
1671370085,0.32,99
3953588250,0.32,65
358542842,0.32,61
3497188667,0.32,34
253549709,0.32,73
1953331372,0.32,63
890775398,0.32,61
642810498,0.32,73
1233062494,0.32,151
908446902,0.32,54
3109591194,0.32,62
2446198906,0.32,54
3358664237,0.32,54
896344283,0.32,56
1869944201,0.32,46
3190319407,0.32,34
987968938,0.32,112
48960437,0.32,78
2405484524,0.32,93
3763400334,0.32,46
4209925572,0.32,76
4172993659,0.32,23
2147595062,0.32,2
3425188374,0.32,66
3309235867,0.32,54
3869940862,0.32,80
3445858407,0.32,61
683688611,0.32,63
3671515462,0.32,68
3027130951,0.32,43
3369736057,0.32,47
1655287705,0.32,57
3004971955,0.32,53
1256815592,0.32,53
267482411,0.32,50
2210323869,0.32,56
3218958405,0.32,54
